index,massinit,Xinit,Yinit,Zinit,fehinit,amlt,fov_core,fov0_core,eta
17489,2.01940,0.70610383,0.27593770,0.01795847,0.14641113,2.377365,0.018000,0.009000,0.220
17490,2.59440,0.73245938,0.26012437,0.00741625,-0.25358887,2.027365,0.018000,0.009000,0.395
17491,1.44440,0.64757392,0.31105565,0.04137043,0.54641113,1.327365,0.009975,0.004987,0.045
17492,1.73190,0.73919410,0.25608354,0.00472236,-0.45358887,2.552365,0.014128,0.007064,0.657
17493,2.88190,0.68224834,0.29025100,0.02750067,0.34641113,1.852365,0.018000,0.009000,0.307
17494,2.30690,0.74625509,0.25184695,0.00189796,-0.85358887,1.502365,0.018000,0.009000,0.482
17495,1.15690,0.72203337,0.26637998,0.01158665,-0.05358887,2.202365,0.005822,0.002911,0.132
17496,1.01315,0.73619750,0.25788150,0.00592100,-0.35358887,1.414865,0.003746,0.001873,0.264
17497,2.16315,0.66645092,0.29972945,0.03381963,0.44641113,2.114865,0.018000,0.009000,0.614
17498,2.73815,0.74503627,0.25257824,0.00238549,-0.75358887,2.464865,0.018000,0.009000,0.089
17499,1.58815,0.71489376,0.27066374,0.01444250,0.04641113,1.764865,0.012051,0.006026,0.439
17500,1.30065,0.74722608,0.25126435,0.00150957,-0.95358887,2.289865,0.007898,0.003949,0.176
17501,2.45065,0.72780700,0.26291580,0.00927720,-0.15358887,1.589865,0.018000,0.009000,0.526
17502,1.87565,0.74159182,0.25464491,0.00376327,-0.55358887,1.939865,0.016204,0.008102,0.001
17503,0.72565,0.69534062,0.28239563,0.02226375,0.24641113,2.639865,0.000000,0.000000,0.351
17504,0.73464,0.74340001,0.25356000,0.00304000,-0.64733887,2.317209,0.000000,0.000000,0.053
17505,1.88464,0.70549248,0.27630451,0.01820301,0.15266113,1.617209,0.016334,0.008167,0.403
17506,2.45964,0.73219736,0.26028159,0.00752106,-0.24733887,1.967209,0.018000,0.009000,0.228
17507,1.30964,0.64628377,0.31182974,0.04188649,0.55266113,2.667209,0.008028,0.004014,0.578
17508,1.59714,0.73902570,0.25618458,0.00478972,-0.44733887,1.442209,0.012181,0.006090,0.141
17509,2.74714,0.68134420,0.29079348,0.02786232,0.35266113,2.142209,0.018000,0.009000,0.491
17510,2.17214,0.74618675,0.25188795,0.00192530,-0.84733887,2.492209,0.018000,0.009000,0.316
17511,1.02214,0.72162991,0.26662205,0.01174804,-0.04733887,1.792209,0.003875,0.001938,0.666
17512,1.16589,0.73598722,0.25800767,0.00600511,-0.34733887,2.579709,0.005952,0.002976,0.447
17513,2.31589,0.66536511,0.30038094,0.03425396,0.45266113,1.879709,0.018000,0.009000,0.097
17514,2.89089,0.74495052,0.25262969,0.00241979,-0.74733887,1.529709,0.018000,0.009000,0.622
17515,1.74089,0.71439590,0.27096246,0.01464164,0.05266113,2.229709,0.014257,0.007129,0.272
17516,1.45339,0.74717165,0.25129701,0.00153134,-0.94733887,1.704709,0.010105,0.005052,0.359
17517,2.60339,0.72748134,0.26311120,0.00940746,-0.14733887,2.404709,0.018000,0.009000,0.009
17518,2.02839,0.74145718,0.25472569,0.00381713,-0.54733887,2.054709,0.018000,0.009000,0.534
17519,0.87839,0.69459443,0.28284334,0.02256223,0.25266113,1.354709,0.001799,0.000899,0.184
17520,0.95026,0.74248318,0.25411009,0.00340673,-0.59733887,1.835959,0.002837,0.001419,0.338
17521,2.10026,0.70031449,0.27941131,0.02027421,0.20266113,2.535959,0.018000,0.009000,0.688
17522,2.67526,0.74758609,0.25104835,0.00136556,-0.99733887,2.185959,0.018000,0.009000,0.163
17523,1.52526,0.72996734,0.26161959,0.00841306,-0.19733887,1.485959,0.011143,0.005571,0.513
17524,1.81276,0.74560367,0.25223780,0.00215853,-0.79733887,2.360959,0.015295,0.007648,0.250
17525,2.96276,0.71820272,0.26867837,0.01311891,0.00266113,1.660959,0.018000,0.009000,0.600
17526,2.38776,0.73759070,0.25704558,0.00536372,-0.39733887,1.310959,0.018000,0.009000,0.075
17527,1.23776,0.67371951,0.29536829,0.03091220,0.40266113,2.010959,0.006990,0.003495,0.425
17528,1.09401,0.74670720,0.25157568,0.00171712,-0.89733887,1.573459,0.004914,0.002457,0.556
17529,2.24401,0.72471208,0.26477275,0.01051517,-0.09733887,2.273459,0.018000,0.009000,0.206
17530,2.81901,0.74030935,0.25541439,0.00427626,-0.49733887,2.623459,0.018000,0.009000,0.381
17531,1.66901,0.68828664,0.28662802,0.02508534,0.30266113,1.923459,0.013219,0.006610,0.031
17532,1.38151,0.73419638,0.25908217,0.00672145,-0.29733887,2.098459,0.009066,0.004533,0.644
17533,2.53151,0.65623459,0.30585925,0.03790616,0.50266113,1.398459,0.018000,0.009000,0.294
17534,1.95651,0.74421903,0.25306858,0.00271239,-0.69733887,1.748459,0.017372,0.008686,0.469
17535,0.80651,0.71017234,0.27349660,0.01633106,0.10266113,2.448459,0.000761,0.000380,0.119
17536,0.84245,0.73111273,0.26093236,0.00795491,-0.22233887,1.507834,0.001280,0.000640,0.370
17537,1.99245,0.64098788,0.31500727,0.04400485,0.57766113,2.207834,0.017891,0.008945,0.020
17538,2.56745,0.74295450,0.25382730,0.00321820,-0.62233887,2.557834,0.018000,0.009000,0.545
17539,1.41745,0.70296845,0.27781893,0.01921262,0.17766113,1.857834,0.009585,0.004793,0.195
17540,1.70495,0.74590348,0.25205791,0.00203861,-0.82233887,2.032834,0.013738,0.006869,0.458
17541,2.85495,0.71996155,0.26762307,0.01241538,-0.02233887,1.332834,0.018000,0.009000,0.108
17542,2.27995,0.73832815,0.25660311,0.00506874,-0.42233887,1.682834,0.018000,0.009000,0.633
17543,1.12995,0.67762012,0.29302793,0.02935195,0.37766113,2.382834,0.005433,0.002716,0.283
17544,1.27370,0.74459512,0.25284293,0.00256195,-0.72233887,1.945334,0.007509,0.003755,0.152
17545,2.42370,0.71233863,0.27219682,0.01546455,0.07766113,2.645334,0.018000,0.009000,0.502
17546,2.99870,0.73511648,0.25853011,0.00635341,-0.32233887,2.295334,0.018000,0.009000,0.327
17547,1.84870,0.66089969,0.30306019,0.03604012,0.47766113,1.595334,0.015815,0.007907,0.677
17548,1.56120,0.74089934,0.25506040,0.00404027,-0.52233887,2.470334,0.011662,0.005831,0.064
17549,2.71120,0.69151691,0.28468986,0.02379324,0.27766113,1.770334,0.018000,0.009000,0.414
17550,2.13620,0.74694604,0.25143238,0.00162159,-0.92233887,1.420334,0.018000,0.009000,0.239
17551,0.98620,0.72613391,0.26391965,0.00994643,-0.12233887,2.120334,0.003356,0.001678,0.589
17552,0.91433,0.74738478,0.25116913,0.00144609,-0.97233887,2.689084,0.002318,0.001159,0.655
17553,2.06433,0.72875799,0.26234521,0.00889680,-0.17233887,1.989084,0.018000,0.009000,0.305
17554,2.63933,0.74198459,0.25440925,0.00360617,-0.57233887,1.639084,0.018000,0.009000,0.480
17555,1.48933,0.69752503,0.28108498,0.02138999,0.22766113,2.339084,0.010624,0.005312,0.130
17556,1.77683,0.73681116,0.25751330,0.00567554,-0.37233887,1.814084,0.014776,0.007388,0.567
17557,2.92683,0.66963646,0.29781812,0.03254542,0.42766113,2.514084,0.018000,0.009000,0.217
17558,2.35183,0.74528635,0.25242819,0.00228546,-0.77233887,2.164084,0.018000,0.009000,0.392
17559,1.20183,0.71634903,0.26979058,0.01386039,0.02766113,1.464084,0.006471,0.003235,0.042
17560,1.05808,0.73968544,0.25578874,0.00452583,-0.47233887,2.251584,0.004394,0.002197,0.261
17561,2.20808,0.68489772,0.28866137,0.02644091,0.32766113,1.551584,0.018000,0.009000,0.611
17562,2.78308,0.74645437,0.25172738,0.00181825,-0.87233887,1.901584,0.018000,0.009000,0.086
17563,1.63308,0.72321206,0.26567277,0.01111518,-0.07233887,2.601584,0.012700,0.006350,0.436
17564,1.34558,0.74382108,0.25330735,0.00287157,-0.67233887,1.376584,0.008547,0.004274,0.348
17565,2.49558,0.70789201,0.27486479,0.01724319,0.12766113,2.076584,0.018000,0.009000,0.698
17566,1.92058,0.73322427,0.25966544,0.00711029,-0.27233887,2.426584,0.016853,0.008426,0.173
17567,0.77058,0.65136436,0.30878139,0.03985426,0.52766113,1.726584,0.000242,0.000121,0.523
17568,0.75261,0.73796454,0.25682127,0.00521418,-0.40983887,2.393771,0.000000,0.000000,0.606
17569,1.90261,0.67569225,0.29418465,0.03012310,0.39016113,1.693771,0.016593,0.008297,0.256
17570,2.47761,0.74575570,0.25214658,0.00209772,-0.80983887,1.343771,0.018000,0.009000,0.431
17571,1.32761,0.71909372,0.26814377,0.01276251,-0.00983887,2.043771,0.008288,0.004144,0.081
17572,1.61511,0.74272216,0.25396671,0.00331114,-0.60983887,1.868771,0.012440,0.006220,0.693
17573,2.76511,0.70165806,0.27860517,0.01973678,0.19016113,2.568771,0.018000,0.009000,0.343
17574,2.19011,0.73054783,0.26127130,0.00818087,-0.20983887,2.218771,0.018000,0.009000,0.518
17575,1.04011,0.63825772,0.31664537,0.04509691,0.59016113,1.518771,0.004135,0.002067,0.168
17576,1.18386,0.74682831,0.25150301,0.00166867,-0.90983887,2.131271,0.006211,0.003106,0.299
17577,2.33386,0.72543253,0.26434048,0.01022699,-0.10983887,1.431271,0.018000,0.009000,0.649
17578,2.90886,0.74060847,0.25523492,0.00415661,-0.50983887,1.781271,0.018000,0.009000,0.124
17579,1.75886,0.68992124,0.28564726,0.02443151,0.29016113,2.481271,0.014517,0.007258,0.474
17580,1.47136,0.73466276,0.25880235,0.00653490,-0.30983887,1.606271,0.010364,0.005182,0.212
17581,2.62136,0.65859245,0.30444453,0.03696302,0.49016113,2.306271,0.018000,0.009000,0.562
17582,2.04636,0.74440974,0.25295416,0.00263611,-0.70983887,2.656271,0.018000,0.009000,0.037
17583,0.89636,0.71126942,0.27283835,0.01589223,0.09016113,1.956271,0.002059,0.001029,0.387
17584,0.96823,0.74512081,0.25252751,0.00235168,-0.75983887,1.387521,0.003097,0.001548,0.496
17585,2.11823,0.71538519,0.27036889,0.01424593,0.04016113,2.087521,0.018000,0.009000,0.146
17586,2.69323,0.73640489,0.25775707,0.00583804,-0.35983887,2.437521,0.018000,0.009000,0.671
17587,1.54323,0.66752469,0.29908519,0.03339013,0.44016113,1.737521,0.011402,0.005701,0.321
17588,1.83073,0.74172458,0.25456525,0.00371017,-0.55983887,2.262521,0.015555,0.007778,0.409
17589,2.98073,0.69607773,0.28195336,0.02196891,0.24016113,1.562521,0.018000,0.009000,0.059
17590,2.40573,0.74727973,0.25123216,0.00148811,-0.95983887,1.912521,0.018000,0.009000,0.584
17591,1.25573,0.72812829,0.26272303,0.00914868,-0.15983887,2.612521,0.007249,0.003625,0.234
17592,1.11198,0.73271784,0.25996930,0.00731286,-0.25983887,1.650021,0.005173,0.002587,0.015
17593,2.26198,0.64885068,0.31028959,0.04085973,0.54016113,2.350021,0.018000,0.009000,0.365
17594,2.83698,0.74361351,0.25343189,0.00295460,-0.65983887,2.000021,0.018000,0.009000,0.190
17595,1.68698,0.70670748,0.27557551,0.01771701,0.14016113,1.300021,0.013479,0.006739,0.540
17596,1.39948,0.74632246,0.25180652,0.00187101,-0.85983887,2.525021,0.009326,0.004663,0.102
17597,2.54948,0.72243150,0.26614110,0.01142740,-0.05983887,1.825021,0.018000,0.009000,0.452
17598,1.97448,0.73936017,0.25598390,0.00465593,-0.45983887,1.475021,0.017631,0.008816,0.277
17599,0.82448,0.68314191,0.28971486,0.02714324,0.34016113,2.175021,0.001020,0.000510,0.627
17600,0.78855,0.74604713,0.25197172,0.00198115,-0.83483887,1.759396,0.000501,0.000251,0.201
17601,1.93855,0.72080677,0.26711594,0.01207729,-0.03483887,2.459396,0.017112,0.008556,0.551
17602,2.51355,0.73868178,0.25639093,0.00492729,-0.43483887,2.109396,0.018000,0.009000,0.026
17603,1.36355,0.67950385,0.29189769,0.02859846,0.36516113,1.409396,0.008807,0.004403,0.376
17604,1.65105,0.73166245,0.26060253,0.00773502,-0.23483887,2.634396,0.012960,0.006480,0.288
17605,2.80105,0.64366304,0.31340218,0.04293479,0.56516113,1.934396,0.018000,0.009000,0.638
17606,2.22605,0.74318039,0.25369176,0.00312784,-0.63483887,1.584396,0.018000,0.009000,0.113
17607,1.07605,0.70424637,0.27705218,0.01870145,0.16516113,2.284396,0.004654,0.002327,0.463
17608,1.21980,0.74118217,0.25489070,0.00392713,-0.53483887,1.321896,0.006730,0.003365,0.682
17609,2.36980,0.69307439,0.28375536,0.02317024,0.26516113,2.021896,0.018000,0.009000,0.332
17610,2.94480,0.74706045,0.25136373,0.00157582,-0.93483887,2.371896,0.018000,0.009000,0.507
17611,1.79480,0.72681670,0.26350998,0.00967332,-0.13483887,1.671896,0.015036,0.007518,0.157
17612,1.50730,0.74477533,0.25273480,0.00248987,-0.73483887,2.196896,0.010883,0.005442,0.595
17613,2.65730,0.71338059,0.27157165,0.01504777,0.06516113,1.496896,0.018000,0.009000,0.245
17614,2.08230,0.73555786,0.25826529,0.00617686,-0.33483887,1.846896,0.018000,0.009000,0.420
17615,0.93230,0.66315701,0.30170579,0.03513720,0.46516113,2.546896,0.002578,0.001289,0.070
17616,0.86042,0.73720633,0.25727620,0.00551747,-0.38483887,2.065646,0.001539,0.000770,0.091
17617,2.01042,0.67170116,0.29657930,0.03171954,0.41516113,1.365646,0.018000,0.009000,0.441
17618,2.58542,0.74544726,0.25233165,0.00222110,-0.78483887,1.715646,0.018000,0.009000,0.266
17619,1.43542,0.71728802,0.26922719,0.01348479,0.01516113,2.415646,0.009845,0.004922,0.616
17620,1.72292,0.74748687,0.25110788,0.00140525,-0.98483887,1.540646,0.013998,0.006999,0.004
17621,2.87292,0.72937087,0.26197748,0.00865165,-0.18483887,2.240646,0.018000,0.009000,0.354
17622,2.29792,0.74223739,0.25425757,0.00350504,-0.58483887,2.590646,0.018000,0.009000,0.179
17623,1.14792,0.69893705,0.28023777,0.02082518,0.21516113,1.890646,0.005692,0.002846,0.529
17624,1.00417,0.74402287,0.25318628,0.00279085,-0.68483887,2.503146,0.003616,0.001808,0.398
17625,2.15417,0.70904675,0.27417195,0.01678130,0.11516113,1.803146,0.018000,0.009000,0.048
17626,2.72917,0.73371699,0.25936980,0.00691320,-0.28483887,1.453146,0.018000,0.009000,0.573
17627,1.57917,0.65382545,0.30730473,0.03886982,0.51516113,2.153146,0.011921,0.005961,0.223
17628,1.29167,0.74000175,0.25559895,0.00439930,-0.48483887,1.978146,0.007769,0.003884,0.485
17629,2.44167,0.68661238,0.28763257,0.02575505,0.31516113,2.678146,0.018000,0.009000,0.135
17630,1.86667,0.74658258,0.25165045,0.00176697,-0.88483887,2.328146,0.016074,0.008037,0.660
17631,0.71667,0.72397208,0.26521675,0.01081117,-0.08483887,1.628146,0.000000,0.000000,0.310
17632,0.71218,0.74655087,0.25166948,0.00177965,-0.88171387,2.462131,0.000000,0.000000,0.467
17633,1.86218,0.72378397,0.26532962,0.01088641,-0.08171387,1.762131,0.016009,0.008005,0.117
17634,2.43718,0.73992350,0.25564590,0.00443060,-0.48171387,1.412131,0.018000,0.009000,0.642
17635,1.28718,0.68618753,0.28788748,0.02592499,0.31828613,2.112131,0.007704,0.003852,0.292
17636,1.57468,0.73359508,0.25944295,0.00696197,-0.28171387,1.937131,0.011856,0.005928,0.380
17637,2.72468,0.65321507,0.30767096,0.03911397,0.51828613,2.637131,0.018000,0.009000,0.030
17638,2.14968,0.74397295,0.25321623,0.00281082,-0.68171387,2.287131,0.018000,0.009000,0.555
17639,0.99968,0.70876082,0.27434351,0.01689567,0.11828613,1.587131,0.003551,0.001775,0.205
17640,1.14343,0.74217485,0.25429509,0.00353006,-0.58171387,2.024631,0.005627,0.002814,0.074
17641,2.29343,0.69858731,0.28044761,0.02096507,0.21828613,1.324631,0.018000,0.009000,0.424
17642,2.86843,0.74746162,0.25112303,0.00141535,-0.98171387,1.674631,0.018000,0.009000,0.249
17643,1.71843,0.72921920,0.26206848,0.00871232,-0.18171387,2.374631,0.013933,0.006966,0.599
17644,1.43093,0.74540746,0.25235553,0.00223702,-0.78171387,1.499631,0.009780,0.004890,0.161
17645,2.58093,0.71705557,0.26936666,0.01357777,0.01828613,2.199631,0.018000,0.009000,0.511
17646,2.00593,0.73710856,0.25733486,0.00555658,-0.38171387,2.549631,0.018000,0.009000,0.336
17647,0.85593,0.67118936,0.29688638,0.03192426,0.41828613,1.849631,0.001475,0.000737,0.686
17648,0.92780,0.73544865,0.25833081,0.00622054,-0.33171387,1.368381,0.002513,0.001256,0.533
17649,2.07780,0.66259732,0.30204161,0.03536107,0.46828613,2.068381,0.018000,0.009000,0.183
17650,2.65280,0.74473076,0.25276155,0.00250770,-0.73171387,2.418381,0.018000,0.009000,0.358
17651,1.50280,0.71312262,0.27172643,0.01515095,0.06828613,1.718381,0.010818,0.005409,0.008
17652,1.79030,0.74703215,0.25138071,0.00158714,-0.93171387,2.243381,0.014971,0.007486,0.621
17653,2.94030,0.72664772,0.26361137,0.00974091,-0.13171387,1.543381,0.018000,0.009000,0.271
17654,2.36530,0.74111220,0.25493268,0.00395512,-0.53171387,1.893381,0.018000,0.009000,0.446
17655,1.21530,0.69268856,0.28398686,0.02332458,0.26828613,2.593381,0.006665,0.003333,0.096
17656,1.07155,0.74312451,0.25372529,0.00315019,-0.63171387,1.805881,0.004589,0.002295,0.314
17657,2.22155,0.70392990,0.27724206,0.01882804,0.16828613,2.505881,0.018000,0.009000,0.664
17658,2.79655,0.73152642,0.26068415,0.00778943,-0.23171387,2.155881,0.018000,0.009000,0.139
17659,1.64655,0.64299937,0.31380038,0.04320025,0.56828613,1.455881,0.012895,0.006447,0.489
17660,1.35905,0.73859429,0.25644343,0.00496228,-0.43171387,2.680881,0.008742,0.004371,0.227
17661,2.50905,0.67903701,0.29217779,0.02878519,0.36828613,1.980881,0.018000,0.009000,0.577
17662,1.93405,0.74601160,0.25199304,0.00199536,-0.83171387,1.630881,0.017047,0.008524,0.052
17663,0.78405,0.72059755,0.26724147,0.01216098,-0.03171387,2.330881,0.000436,0.000218,0.402
17664,0.81999,0.73927742,0.25603355,0.00468903,-0.45671387,1.696506,0.000955,0.000478,0.172
17665,1.96999,0.68269644,0.28998214,0.02732143,0.34328613,2.396506,0.017567,0.008783,0.522
17666,2.54499,0.74628890,0.25182666,0.00188444,-0.85671387,2.046506,0.018000,0.009000,0.347
17667,1.39499,0.72223310,0.26626014,0.01150676,-0.05671387,1.346506,0.009261,0.004630,0.697
17668,1.68249,0.74356070,0.25346358,0.00297572,-0.65671387,2.571506,0.013414,0.006707,0.085
17669,2.83249,0.70640661,0.27575603,0.01783736,0.14328613,1.871506,0.018000,0.009000,0.435
17670,2.25749,0.73258905,0.26004657,0.00736438,-0.25671387,1.521506,0.018000,0.009000,0.260
17671,1.10749,0.64821396,0.31067162,0.04111441,0.54328613,2.221506,0.005108,0.002554,0.610
17672,1.25124,0.74725300,0.25124820,0.00149880,-0.95671387,1.434006,0.007185,0.003592,0.391
17673,2.40124,0.72796819,0.26281909,0.00921273,-0.15671387,2.134006,0.018000,0.009000,0.041
17674,2.97624,0.74165843,0.25460494,0.00373663,-0.55671387,2.484006,0.018000,0.009000,0.566
17675,1.82624,0.69571031,0.28217382,0.02211588,0.24328613,1.784006,0.015490,0.007745,0.216
17676,1.53874,0.73630155,0.25781907,0.00587938,-0.35671387,2.309006,0.011337,0.005669,0.478
17677,2.68874,0.66698930,0.29940642,0.03360428,0.44328613,1.609006,0.018000,0.009000,0.128
17678,2.11374,0.74507869,0.25255279,0.00236852,-0.75671387,1.959006,0.018000,0.009000,0.653
17679,0.96374,0.71514027,0.27051584,0.01434389,0.04328613,2.659006,0.003032,0.001516,0.303
17680,0.89187,0.74436257,0.25298246,0.00265497,-0.70671387,2.090256,0.001994,0.000997,0.238
17681,2.04187,0.71099779,0.27300133,0.01600088,0.09328613,1.390256,0.018000,0.009000,0.588
17682,2.61687,0.73454736,0.25887158,0.00658106,-0.30671387,1.740256,0.018000,0.009000,0.063
17683,1.46687,0.65800775,0.30479535,0.03719690,0.49328613,2.440256,0.010299,0.005150,0.413
17684,1.75437,0.74053448,0.25527931,0.00418621,-0.50671387,1.565256,0.014452,0.007226,0.325
17685,2.90437,0.68951626,0.28589024,0.02459349,0.29328613,2.265256,0.018000,0.009000,0.675
17686,2.32937,0.74679836,0.25152099,0.00168066,-0.90671387,2.615256,0.018000,0.009000,0.150
17687,1.17937,0.72525422,0.26444747,0.01029831,-0.10671387,1.915256,0.006146,0.003073,0.500
17688,1.03562,0.73040418,0.26135749,0.00823833,-0.20671387,2.352756,0.004070,0.002035,0.632
17689,2.18562,0.63756652,0.31706009,0.04537339,0.59328613,1.652756,0.018000,0.009000,0.282
17690,2.76062,0.74266304,0.25400217,0.00333478,-0.60671387,1.302756,0.018000,0.009000,0.457
17691,1.61062,0.70132530,0.27880482,0.01986988,0.19328613,2.002756,0.012376,0.006188,0.107
17692,1.32312,0.74571810,0.25216914,0.00211276,-0.80671387,1.827756,0.008223,0.004111,0.544
17693,2.47312,0.71887316,0.26827610,0.01285074,-0.00671387,2.527756,0.018000,0.009000,0.194
17694,1.89812,0.73787205,0.25687677,0.00525118,-0.40671387,2.177756,0.016528,0.008264,0.369
17695,0.74812,0.67520330,0.29447802,0.03031868,0.39328613,1.477756,0.000000,0.000000,0.019
17696,0.76608,0.73309896,0.25974063,0.00716042,-0.26921387,2.210568,0.000177,0.000088,0.276
17697,1.91608,0.65074089,0.30915546,0.04010364,0.53078613,1.510568,0.016788,0.008394,0.626
17698,2.49108,0.74376973,0.25333816,0.00289211,-0.66921387,1.860568,0.018000,0.009000,0.101
17699,1.34108,0.70759870,0.27504078,0.01736052,0.13078613,2.560568,0.008482,0.004241,0.451
17700,1.62858,0.74642174,0.25174695,0.00183130,-0.86921387,1.335568,0.012635,0.006318,0.189
17701,2.77858,0.72301886,0.26578868,0.01119245,-0.06921387,2.035568,0.018000,0.009000,0.539
17702,2.20358,0.73960497,0.25583702,0.00455801,-0.46921387,2.385568,0.018000,0.009000,0.014
17703,1.05358,0.68446265,0.28892241,0.02661494,0.33078613,1.685568,0.004330,0.002165,0.364
17704,1.19733,0.74524540,0.25245276,0.00230184,-0.76921387,2.648068,0.006406,0.003203,0.582
17705,2.34733,0.71611042,0.26993375,0.01395583,0.03078613,1.948068,0.018000,0.009000,0.232
17706,2.92233,0.73671064,0.25757361,0.00571574,-0.36921387,1.598068,0.018000,0.009000,0.407
17707,1.77233,0.66911296,0.29813222,0.03275482,0.43078613,2.298068,0.014711,0.007356,0.057
17708,1.48483,0.74192027,0.25444784,0.00363189,-0.56921387,1.773068,0.010559,0.005279,0.670
17709,2.63483,0.69716654,0.28130007,0.02153338,0.23078613,2.473068,0.018000,0.009000,0.320
17710,2.05983,0.74735880,0.25118472,0.00145648,-0.96921387,2.123068,0.018000,0.009000,0.495
